Bahamas,2021-10-30,255085,132240,122845,2021-10-31,44,Bahamas
Bahrain,2021-10-30,2766392,1176773,1140760,2021-10-31,48,Bahrain
Bangladesh,2021-10-30,3686154,40281045,20590638,2021-10-31,5001,"Barisal, Bangladesh"
Bangladesh,2021-10-30,10876357,,,2021-10-31,5002,"Chittagong, Bangladesh"
Bangladesh,2021-10-30,17682262,,,2021-10-31,5003,"Dhaka, Bangladesh"
Bangladesh,2021-10-30,7577312,,,2021-10-31,5004,"Khulna, Bangladesh"
Bangladesh,2021-10-30,3814982,,,2021-10-31,5005,"Mymensingh, Bangladesh"
Bangladesh,2021-10-30,7136700,,,2021-10-31,5006,"Rajshahi, Bangladesh"
Bangladesh,2021-10-30,6700160,,,2021-10-31,5007,"Rangpur, Bangladesh"
Bangladesh,2021-10-30,3395536,,,2021-10-31,5008,"Sylhet, Bangladesh"
Bangladesh,2021-10-30,0,,,2021-10-31,5009,"Unknown, Bangladesh"
Bangladesh,2021-10-30,60869463,,,2021-10-31,50,Bangladesh
Barbados,2021-10-30,272021,148227,124798,2021-10-31,52,Barbados
Belarus,2021-10-30,4766181,2759758,2006423,2021-10-31,112,Belarus
Belgium,2021-10-30,17440517,8697961,8553327,2021-10-31,56,Belgium
Belize,2021-10-30,373000,199932,144531,2021-10-31,84,Belize
Benin,2021-10-30,277614,238775,207440,2021-10-31,204,Benin
Bhutan,2021-10-30,1104456,586321,518135,2021-10-31,64,Bhutan
Bolivia,2021-10-30,7803837,4551182,3851317,2021-10-31,68,Bolivia
Bosnia and Herzegovina,2021-10-30,1242203,734195,508008,2021-10-31,70,Bosnia and Herzegovina
Botswana,2021-10-30,943915,676342,267573,2021-10-31,72,Botswana
Brazil,2021-10-30,920866,159200858,118280562,2021-10-31,7601,"Acre, Brazil"
Brazil,2021-10-30,3628613,,,2021-10-31,7602,"Alagoas, Brazil"
Brazil,2021-10-30,743744,,,2021-10-31,7603,"Amapa, Brazil"
Brazil,2021-10-30,4257805,,,2021-10-31,7604,"Amazonas, Brazil"
Brazil,2021-10-30,16015895,,,2021-10-31,7605,"Bahia, Brazil"
Brazil,2021-10-30,9242018,,,2021-10-31,7606,"Ceara, Brazil"
Brazil,2021-10-30,3809172,,,2021-10-31,7607,"Distrito Federal, Brazil"
Brazil,2021-10-30,5366199,,,2021-10-31,7608,"Espirito Santo, Brazil"
Brazil,2021-10-30,8403972,,,2021-10-31,7609,"Goias, Brazil"
Brazil,2021-10-30,6999771,,,2021-10-31,7610,"Maranhao, Brazil"
Brazil,2021-10-30,4111516,,,2021-10-31,7611,"Mato Grosso, Brazil"
Brazil,2021-10-30,3741389,,,2021-10-31,7612,"Mato Grosso do Sul, Brazil"
Brazil,2021-10-30,26098193,,,2021-10-31,7613,"Minas Gerais, Brazil"
Brazil,2021-10-30,7799064,,,2021-10-31,7614,"Para, Brazil"
Brazil,2021-10-30,4797280,,,2021-10-31,7615,"Paraiba, Brazil"
Brazil,2021-10-30,15510300,,,2021-10-31,7616,"Parana, Brazil"
Brazil,2021-10-30,11058629,,,2021-10-31,7617,"Pernambuco, Brazil"
Brazil,2021-10-30,3943667,,,2021-10-31,7618,"Piaui, Brazil"
Brazil,2021-10-30,4324853,,,2021-10-31,7620,"Rio Grande do Norte, Brazil"
Brazil,2021-10-30,15631786,,,2021-10-31,7621,"Rio Grande do Sul, Brazil"
Brazil,2021-10-30,21721974,,,2021-10-31,7619,"Rio de Janeiro, Brazil"
Brazil,2021-10-30,1964192,,,2021-10-31,7622,"Rondonia, Brazil"
Brazil,2021-10-30,550020,,,2021-10-31,7623,"Roraima, Brazil"
Brazil,2021-10-30,9753953,,,2021-10-31,7624,"Santa Catarina, Brazil"
Brazil,2021-10-30,71708383,,,2021-10-31,7625,"Sao Paulo, Brazil"
Brazil,2021-10-30,2454424,,,2021-10-31,7626,"Sergipe, Brazil"
Brazil,2021-10-30,1707029,,,2021-10-31,7627,"Tocantins, Brazil"
Brazil,2021-10-30,8614510,,,2021-10-31,7628,"Unknown, Brazil"
Brazil,2021-10-30,274879217,,,2021-10-31,76,Brazil
Brunei,2021-10-30,596486,351715,252947,2021-10-31,96,Brunei
Bulgaria,2021-10-30,2855224,1407830,1508365,2021-10-31,100,Bulgaria
Burkina Faso,2021-10-30,380344,348158,278016,2021-10-31,854,Burkina Faso
Burma,2021-10-30,18089109,12387573,5701536,2021-10-31,104,Burma
Burundi,2021-10-30,560,615,0,2021-10-31,108,Burundi
Cabo Verde,2021-10-30,504434,,,2021-10-31,132,Cabo Verde
Cambodia,2021-10-30,27356822,13706107,13056188,2021-10-31,116,Cambodia
Cameroon,2021-10-30,503363,416855,160803,2021-10-31,120,Cameroon
Canada,2021-10-30,6528133,29834543,28248813,2021-10-31,12401,"Alberta, Canada"
Canada,2021-10-30,8218844,,,2021-10-31,12402,"British Columbia, Canada"
Canada,2021-10-30,2079815,,,2021-10-31,12403,"Manitoba, Canada"
Canada,2021-10-30,1231517,,,2021-10-31,12404,"New Brunswick, Canada"
Canada,2021-10-30,866788,,,2021-10-31,12405,"Newfoundland and Labrador, Canada"
Canada,2021-10-30,75161,,,2021-10-31,12406,"Northwest Territories,Canada"
Canada,2021-10-30,1569889,,,2021-10-31,12407,"Nova Scotia, Canada"
Canada,2021-10-30,48763,,,2021-10-31,12416,"Nunavut, Canada"
Canada,2021-10-30,22498977,,,2021-10-31,12408,"Ontario, Canada"
Canada,2021-10-30,264696,,,2021-10-31,12409,"Prince Edward Island, Canada"
Canada,2021-10-30,13454244,,,2021-10-31,12410,"Quebec, Canada"
Canada,2021-10-30,1722541,,,2021-10-31,12411,"Saskatchewan, Canada"
Canada,2021-10-30,67558,,,2021-10-31,12412,"Yukon, Canada"
Canada,2021-10-30,58626926,,,2021-10-31,124,Canada
Central African Republic,2021-10-30,385557,329627,285529,2021-10-31,140,Central African Republic
Chad,2021-10-30,217467,163450,54017,2021-10-31,148,Chad
Chile,2021-10-30,35629347,16480154,15089760,2021-10-31,152,Chile
China,2021-10-30,9036712,1100842000,1070386000,2021-10-31,344,"Hong Kong, China"
China,2021-10-30,790170,,,2021-10-31,446,"Macau, China"
China,2021-10-30,2254252000,,,2021-10-31,156,China
Colombia,2021-10-30,77933,29899710,21141526,2021-10-31,17001,"Amazonas, Colombia"
Colombia,2021-10-30,6740172,,,2021-10-31,17002,"Antioquia, Colombia"
Colombia,2021-10-30,214211,,,2021-10-31,17003,"Arauca, Colombia"
Colombia,2021-10-30,2550148,,,2021-10-31,17004,"Atlantico, Colombia"
Colombia,2021-10-30,1931530,,,2021-10-31,17005,"Bolivar, Colombia"
Colombia,2021-10-30,1369944,,,2021-10-31,17006,"Boyaca, Colombia"
Colombia,2021-10-30,1031850,,,2021-10-31,17007,"Caldas, Colombia"
Colombia,2021-10-30,8496366,,,2021-10-31,17008,"Capital District, Colombia"
Colombia,2021-10-30,272535,,,2021-10-31,17009,"Caqueta, Colombia"
Colombia,2021-10-30,357804,,,2021-10-31,17010,"Casanare, Colombia"
Colombia,2021-10-30,823432,,,2021-10-31,17011,"Cauca, Colombia"
Colombia,2021-10-30,918075,,,2021-10-31,17012,"Cesar, Colombia"
Colombia,2021-10-30,239561,,,2021-10-31,17013,"Choco, Colombia"
Colombia,2021-10-30,1332523,,,2021-10-31,17014,"Cordoba, Colombia"
Colombia,2021-10-30,2930403,,,2021-10-31,17015,"Cundinamarca, Colombia"
Colombia,2021-10-30,28059,,,2021-10-31,17016,"Guainia, Colombia"
Colombia,2021-10-30,58400,,,2021-10-31,17017,"Guaviare, Colombia"
Colombia,2021-10-30,909376,,,2021-10-31,17018,"Huila, Colombia"
Colombia,2021-10-30,613091,,,2021-10-31,17019,"La Guajira, Colombia"
Colombia,2021-10-30,1017097,,,2021-10-31,17020,"Magdalena, Colombia"
Colombia,2021-10-30,833944,,,2021-10-31,17021,"Meta, Colombia"
Colombia,2021-10-30,1321442,,,2021-10-31,17022,"Narino, Colombia"
Colombia,2021-10-30,1288339,,,2021-10-31,17023,"Norte de Santander, Colombia"
Colombia,2021-10-30,188884,,,2021-10-31,17024,"Putumayo, Colombia"
Colombia,2021-10-30,598329,,,2021-10-31,17025,"Quindio, Colombia"
Colombia,2021-10-30,1008511,,,2021-10-31,17026,"Risaralda, Colombia"
Colombia,2021-10-30,86747,,,2021-10-31,17027,"San Andres y Providencia, Colombia"
Colombia,2021-10-30,2253992,,,2021-10-31,17028,"Santander, Colombia"
Colombia,2021-10-30,750285,,,2021-10-31,17029,"Sucre, Colombia"
Colombia,2021-10-30,1325833,,,2021-10-31,17030,"Tolima, Colombia"
Colombia,2021-10-30,1342119,,,2021-10-31,17034,"Unknown, Colombia"
Colombia,2021-10-30,3961208,,,2021-10-31,17031,"Valle del Cauca, Colombia"
Colombia,2021-10-30,20423,,,2021-10-31,17032,"Vaupes, Colombia"
Colombia,2021-10-30,36058,,,2021-10-31,17033,"Vichada, Colombia"
Colombia,2021-10-30,46928624,,,2021-10-31,170,Colombia
Comoros,2021-10-30,407792,245694,162098,2021-10-31,174,Comoros
Congo (Brazzaville),2021-10-30,410016,,,2021-10-31,178,Congo (Brazzaville)
Congo (Kinshasa),2021-10-30,147734,,,2021-10-31,180,Congo (Kinshasa)
Costa Rica,2021-10-30,6333040,3597302,2527143,2021-10-31,188,Costa Rica
Cote d'Ivoire,2021-10-30,3144043,2264016,880027,2021-10-31,384,Cote d'Ivoire
Croatia,2021-10-30,3599586,1908486,1795287,2021-10-31,191,Croatia
Cuba,2021-10-30,25569841,9854289,7171456,2021-10-31,192,Cuba
Cyprus,2021-10-30,1212476,604160,569040,2021-10-31,196,Cyprus
Czechia,2021-10-30,737640,6222035,6085308,2021-10-31,20301,"Jihocesky, Czechia"
Czechia,2021-10-30,1372814,,,2021-10-31,20302,"Jihomoravsky, Czechia"
Czechia,2021-10-30,322860,,,2021-10-31,20303,"Karlovarsky, Czechia"
Czechia,2021-10-30,633599,,,2021-10-31,20304,"Kralovehradecky, Czechia"
Czechia,2021-10-30,481666,,,2021-10-31,20305,"Liberecky, Czechia"
Czechia,2021-10-30,1251811,,,2021-10-31,20306,"Moravskoslezsky, Czechia"
Czechia,2021-10-30,644833,,,2021-10-31,20307,"Olomoucky, Czechia"
Czechia,2021-10-30,541105,,,2021-10-31,20308,"Pardubicky, Czechia"
Czechia,2021-10-30,667500,,,2021-10-31,20309,"Plzensky, Czechia"
Czechia,2021-10-30,2267248,,,2021-10-31,20310,"Prague, Czechia"
Czechia,2021-10-30,1276552,,,2021-10-31,20311,"Stredocesky, Czechia"
Czechia,2021-10-30,0,,,2021-10-31,20315,"Unknown, Czechia"
Czechia,2021-10-30,866085,,,2021-10-31,20312,"Ustecky, Czechia"
Czechia,2021-10-30,561263,,,2021-10-31,20313,"Vysocina, Czechia"
Czechia,2021-10-30,617153,,,2021-10-31,20314,"Zlinsky, Czechia"
Czechia,2021-10-30,12242129,,,2021-10-31,203,Czechia
Denmark,2021-10-30,77276,4478302,4410406,2021-10-31,234,"Faroe Islands, Denmark"
Denmark,2021-10-30,77164,,,2021-10-31,304,"Greenland, Denmark"
Denmark,2021-10-30,8845405,,,2021-10-31,208,Denmark
Djibouti,2021-10-30,92097,66010,26087,2021-10-31,262,Djibouti
Dominica,2021-10-30,52549,27793,24756,2021-10-31,212,Dominica
Dominican Republic,2021-10-30,13262583,6722034,5320460,2021-10-31,214,Dominican Republic
Ecuador,2021-10-30,21682115,11800967,10090387,2021-10-31,218,Ecuador
Egypt,2021-10-30,25083832,16744829,8339003,2021-10-31,818,Egypt
El Salvador,2021-10-30,8516654,4314392,3789448,2021-10-31,222,El Salvador
Equatorial Guinea,2021-10-30,431001,241430,189571,2021-10-31,226,Equatorial Guinea
Estonia,2021-10-30,632005,795268,760479,2021-10-31,23301,"Harju, Estonia"
Estonia,2021-10-30,12728,,,2021-10-31,23302,"Hiiu, Estonia"
Estonia,2021-10-30,112498,,,2021-10-31,23303,"Ida-Viru, Estonia"
Estonia,2021-10-30,34083,,,2021-10-31,23304,"Jarva, Estonia"
Estonia,2021-10-30,33202,,,2021-10-31,23305,"Jogeva, Estonia"
Estonia,2021-10-30,23055,,,2021-10-31,23306,"Laane, Estonia"
Estonia,2021-10-30,64932,,,2021-10-31,23307,"Laane-Viru, Estonia"
Estonia,2021-10-30,87921,,,2021-10-31,23308,"Parnu, Estonia"
Estonia,2021-10-30,26951,,,2021-10-31,23309,"Polva, Estonia"
Estonia,2021-10-30,36232,,,2021-10-31,23310,"Rapla, Estonia"
Estonia,2021-10-30,37636,,,2021-10-31,23311,"Saare, Estonia"
Estonia,2021-10-30,185725,,,2021-10-31,23312,"Tartu, Estonia"
Estonia,2021-10-30,28720,,,2021-10-31,23316,"Unknown, Estonia"
Estonia,2021-10-30,27775,,,2021-10-31,23313,"Valga, Estonia"
Estonia,2021-10-30,52098,,,2021-10-31,23314,"Viljandi, Estonia"
Estonia,2021-10-30,35166,,,2021-10-31,23315,"Voru, Estonia"
Estonia,2021-10-30,1430727,,,2021-10-31,233,Estonia
Eswatini,2021-10-30,273523,239875,232148,2021-10-31,748,Eswatini
Ethiopia,2021-10-30,4584965,3500086,1249616,2021-10-31,231,Ethiopia
Fiji,2021-10-30,1166051,624413,541638,2021-10-31,242,Fiji
Finland,2021-10-30,8095087,4227427,3867660,2021-10-31,246,Finland
France,2021-10-30,11721227,51173481,45861703,2021-10-31,25001,"Auvergne-Rhone Alps, France"
France,2021-10-30,5472386,,,2021-10-31,25003,"Brittany, France"
France,2021-10-30,4160015,,,2021-10-31,25002,"Burgundy-Free County, France"
France,2021-10-30,3839685,,,2021-10-31,25004,"Centre-Loire Valley, France"
France,2021-10-30,497877,,,2021-10-31,25005,"Corsica, France"
France,2021-10-30,153638,,,2021-10-31,254,"French Guiana, France"
France,2021-10-30,303806,,,2021-10-31,258,"French Polynesia, France"
France,2021-10-30,8058604,,,2021-10-31,25006,"Great East, France"
France,2021-10-30,247952,,,2021-10-31,312,"Guadeloupe, France"
France,2021-10-30,17387062,,,2021-10-31,25007,"Island of France, France"
France,2021-10-30,5991182,,,2021-10-31,25008,"Loire Countries, France"
France,2021-10-30,246045,,,2021-10-31,474,"Martinique, France"
France,2021-10-30,249578,,,2021-10-31,175,"Mayotte, France"
France,2021-10-30,9635460,,,2021-10-31,25009,"New Aquitaine, France"
France,2021-10-30,324466,,,2021-10-31,540,"New Caledonia, France"
France,2021-10-30,5300263,,,2021-10-31,25010,"Normandy, France"
France,2021-10-30,8797611,,,2021-10-31,25011,"Occitania, France"
France,2021-10-30,7337430,,,2021-10-31,25012,"Provence-Alps-Azure Coast, France"
France,2021-10-30,975827,,,2021-10-31,638,"Reunion, France"
France,2021-10-30,129120,,,2021-10-31,25013,"Unknown, France"
France,2021-10-30,8651375,,,2021-10-31,25012,"Upper France, France"
France,2021-10-30,11395,,,2021-10-31,876,"Wallis and Futuna, France"
France,2021-10-30,98848572,,,2021-10-31,250,France
Gabon,2021-10-30,223308,125912,97396,2021-10-31,266,Gabon
Gambia,2021-10-30,254945,226927,214527,2021-10-31,270,Gambia
Georgia,2021-10-30,1920934,1013828,907106,2021-10-31,268,Georgia
Germany,2021-10-30,14449453,57709207,55457624,2021-10-31,27601,"Baden-Wurttemberg, Germany"
Germany,2021-10-30,17053715,,,2021-10-31,27602,"Bayern, Germany"
Germany,2021-10-30,5022131,,,2021-10-31,27603,"Berlin, Germany"
Germany,2021-10-30,3058763,,,2021-10-31,27604,"Brandenburg, Germany"
Germany,2021-10-30,1063168,,,2021-10-31,27605,"Bremen, Germany"
Germany,2021-10-30,2654401,,,2021-10-31,27606,"Hamburg, Germany"
Germany,2021-10-30,8406882,,,2021-10-31,27607,"Hessen, Germany"
Germany,2021-10-30,2100494,,,2021-10-31,27608,"Mecklenburg-Vorpommern, Germany"
Germany,2021-10-30,10970336,,,2021-10-31,27609,"Niedersachsen, Germany"
Germany,2021-10-30,25546145,,,2021-10-31,27610,"Nordrhein-Westfalen, Germany"
Germany,2021-10-30,5592101,,,2021-10-31,27611,"Rheinland-Pfalz, Germany"
Germany,2021-10-30,1443623,,,2021-10-31,27612,"Saarland, Germany"
Germany,2021-10-30,4645315,,,2021-10-31,27613,"Sachsen, Germany"
Germany,2021-10-30,2724554,,,2021-10-31,27614,"Sachsen-Anhalt, Germany"
Germany,2021-10-30,4208615,,,2021-10-31,27615,"Schleswig-Holstein, Germany"
Germany,2021-10-30,2576952,,,2021-10-31,27616,"Thuringen, Germany"
Germany,2021-10-30,0,,,2021-10-31,27617,"Unknown, Germany"
Germany,2021-10-30,111888364,,,2021-10-31,276,Germany
Ghana,2021-10-30,2979766,2149123,830643,2021-10-31,288,Ghana
Greece,2021-10-30,12690458,6638614,6373321,2021-10-31,300,Greece
Grenada,2021-10-30,67959,37675,30284,2021-10-31,308,Grenada
Guatemala,2021-10-30,8563828,5315627,3248201,2021-10-31,320,Guatemala
Guinea,2021-10-30,2273480,1490800,716365,2021-10-31,324,Guinea
Guinea-Bissau,2021-10-30,127936,117488,10448,2021-10-31,624,Guinea-Bissau
Guyana,2021-10-30,615611,380257,241211,2021-10-31,328,Guyana
Haiti,2021-10-30,112059,88251,35933,2021-10-31,332,Haiti
Honduras,2021-10-30,6854692,3886595,2968472,2021-10-31,340,Honduras
Hungary,2021-10-30,12111107,5950259,5731651,2021-10-31,348,Hungary
Iceland,2021-10-30,570788,282927,278667,2021-10-31,352,Iceland
India,2021-10-30,494144,731811996,326677437,2021-10-31,35601,"Andaman and Nicobar Islands, India"
India,2021-10-30,53316443,,,2021-10-31,35602,"Andhra Pradesh, India"
India,2021-10-30,1306253,,,2021-10-31,35603,"Arunachal Pradesh, India"
India,2021-10-30,28196252,,,2021-10-31,35604,"Assam, India"
India,2021-10-30,68000025,,,2021-10-31,35605,"Bihar, India"
India,2021-10-30,1472166,,,2021-10-31,35606,"Chandigarh, India"
India,2021-10-30,22143485,,,2021-10-31,35607,"Chhattisgarh, India"
India,2021-10-30,1030987,,,2021-10-31,35608,"Dadra and Nagar Haveli and Daman and Diu, India"
India,2021-10-30,20461920,,,2021-10-31,35609,"Delhi, India"
India,2021-10-30,2162421,,,2021-10-31,35610,"Goa, India"
India,2021-10-30,70655517,,,2021-10-31,35611,"Gujarat, India"
India,2021-10-30,25869506,,,2021-10-31,35612,"Haryana, India"
India,2021-10-30,9150087,,,2021-10-31,35613,"Himachal Pradesh, India"
India,2021-10-30,14620251,,,2021-10-31,35614,"Jammu and Kashmir, India"
India,2021-10-30,20487373,,,2021-10-31,35615,"Jharkhand, India"
India,2021-10-30,65320472,,,2021-10-31,35616,"Karnataka, India"
India,2021-10-30,38955595,,,2021-10-31,35617,"Kerala, India"
India,2021-10-30,361077,,,2021-10-31,35618,"Ladakh, India"
India,2021-10-30,101078,,,2021-10-31,35637,"Lakshadweep, India"
India,2021-10-30,70682452,,,2021-10-31,35619,"Madhya Pradesh, India"
India,2021-10-30,98107498,,,2021-10-31,35620,"Maharashtra, India"
India,2021-10-30,1964423,,,2021-10-31,35621,"Manipur, India"
India,2021-10-30,1744901,,,2021-10-31,35622,"Meghalaya, India"
India,2021-10-30,1223573,,,2021-10-31,35623,"Mizoram, India"
India,2021-10-30,1199324,,,2021-10-31,35624,"Nagaland, India"
India,2021-10-30,37264750,,,2021-10-31,35625,"Odisha, India"
India,2021-10-30,1138083,,,2021-10-31,35626,"Puducherry, India"
India,2021-10-30,22176757,,,2021-10-31,35627,"Punjab, India"
India,2021-10-30,62612137,,,2021-10-31,35628,"Rajasthan, India"
India,2021-10-30,973272,,,2021-10-31,35629,"Sikkim, India"
India,2021-10-30,58767201,,,2021-10-31,35630,"Tamil Nadu, India"
India,2021-10-30,32221157,,,2021-10-31,35631,"Telangana, India"
India,2021-10-30,4129203,,,2021-10-31,35632,"Tripura, India"
India,2021-10-30,4179128,,,2021-10-31,35636,"Unknown, India"
India,2021-10-30,130765121,,,2021-10-31,35633,"Uttar Pradesh, India"
India,2021-10-30,11365120,,,2021-10-31,35634,"Uttarakhand, India"
India,2021-10-30,77516819,,,2021-10-31,35635,"West Bengal, India"
India,2021-10-30,1062135971,,,2021-10-31,356,India
Indonesia,2021-10-30,1925492,119151818,73290688,2021-10-31,360001,"Aceh, Indonesia"
Indonesia,2021-10-30,6362210,,,2021-10-31,360002,"Bali, Indonesia"
Indonesia,2021-10-30,1202196,,,2021-10-31,360003,"Bangka Belitung Islands, Indonesia"
Indonesia,2021-10-30,9257303,,,2021-10-31,360004,"Banten, Indonesia"
Indonesia,2021-10-30,905905,,,2021-10-31,360005,"Bengkulu, Indonesia"
Indonesia,2021-10-30,27296239,,,2021-10-31,360006,"Central Java, Indonesia"
Indonesia,2021-10-30,1659855,,,2021-10-31,360007,"Central Kalimantan, Indonesia"
Indonesia,2021-10-30,1168791,,,2021-10-31,360008,"Central Sulawesi, Indonesia"
Indonesia,2021-10-30,31298152,,,2021-10-31,360009,"East Java, Indonesia"
Indonesia,2021-10-30,2789915,,,2021-10-31,360010,"East Kalimantan, Indonesia"
Indonesia,2021-10-30,2440258,,,2021-10-31,360011,"East Nusa Tenggara, Indonesia"
Indonesia,2021-10-30,717356,,,2021-10-31,360012,"Gorontalo, Indonesia"
Indonesia,2021-10-30,2511066,,,2021-10-31,360014,"Jambi, Indonesia"
Indonesia,2021-10-30,4623782,,,2021-10-31,360015,"Lampung, Indonesia"
Indonesia,2021-10-30,708674,,,2021-10-31,360016,"Maluku, Indonesia"
Indonesia,2021-10-30,497693,,,2021-10-31,360017,"North Kalimantan, Indonesia"
Indonesia,2021-10-30,490621,,,2021-10-31,360018,"North Maluku, Indonesia"
Indonesia,2021-10-30,1909303,,,2021-10-31,360019,"North Sulawesi, Indonesia"
Indonesia,2021-10-30,8631737,,,2021-10-31,360020,"North Sumatra, Indonesia"
Indonesia,2021-10-30,1088471,,,2021-10-31,360021,"Papua, Indonesia"
Indonesia,2021-10-30,3037404,,,2021-10-31,360022,"Riau, Indonesia"
Indonesia,2021-10-30,2511782,,,2021-10-31,360023,"Riau Islands, Indonesia"
Indonesia,2021-10-30,1954513,,,2021-10-31,360025,"South Kalimantan, Indonesia"
Indonesia,2021-10-30,4634078,,,2021-10-31,360026,"South Sulawesi, Indonesia"
Indonesia,2021-10-30,3967205,,,2021-10-31,360027,"South Sumatra, Indonesia"
Indonesia,2021-10-30,1095272,,,2021-10-31,360024,"Southeast Sulawesi, Indonesia"
Indonesia,2021-10-30,19732972,,,2021-10-31,360013,"Special Capital Region of Jakarta, Indonesia"
Indonesia,2021-10-30,4797476,,,2021-10-31,360034,"Special Region of Yogyakarta, Indonesia"
Indonesia,2021-10-30,91,,,2021-10-31,360035,"Unknown, Indonesia"
Indonesia,2021-10-30,35129209,,,2021-10-31,360028,"West Java, Indonesia"
Indonesia,2021-10-30,2435148,,,2021-10-31,360029,"West Kalimantan, Indonesia"
Indonesia,2021-10-30,3157390,,,2021-10-31,360030,"West Nusa Tenggara, Indonesia"
Indonesia,2021-10-30,460836,,,2021-10-31,360031,"West Papua, Indonesia"
Indonesia,2021-10-30,596739,,,2021-10-31,360032,"West Sulawesi, Indonesia"
Indonesia,2021-10-30,2366097,,,2021-10-31,360033,"West Sumatra, Indonesia"
Indonesia,2021-10-30,193361231,,,2021-10-31,360,Indonesia
Iran,2021-10-30,85369917,52199440,33088940,2021-10-31,364,Iran
Iraq,2021-10-30,8972041,5621027,3351014,2021-10-31,368,Iraq
Ireland,2021-10-30,7321145,3809915,3747419,2021-10-31,372,Ireland
Israel,2021-10-30,15900368,6230706,5726544,2021-10-31,376,Israel
Italy,2021-10-30,1954807,46621660,43106605,2021-10-31,38013,"Abruzzo, Italy"
Italy,2021-10-30,833107,,,2021-10-31,38017,"Basilicata, Italy"
Italy,2021-10-30,2603945,,,2021-10-31,38018,"Calabria, Italy"
Italy,2021-10-30,8220983,,,2021-10-31,38015,"Campania, Italy"
Italy,2021-10-30,6878261,,,2021-10-31,38008,"Emilia-Romagna, Italy"
Italy,2021-10-30,1762092,,,2021-10-31,38006,"Friuli Venezia Giulia, Italy"
Italy,2021-10-30,8748829,,,2021-10-31,38012,"Lazio, Italy"
Italy,2021-10-30,2291644,,,2021-10-31,38007,"Liguria, Italy"
Italy,2021-10-30,15737536,,,2021-10-31,38003,"Lombardia, Italy"
Italy,2021-10-30,2225494,,,2021-10-31,38011,"Marche, Italy"
Italy,2021-10-30,481620,,,2021-10-31,38014,"Molise, Italy"
Italy,2021-10-30,711142,,,2021-10-31,38041,"P.A. Bolzano, Italy"
Italy,2021-10-30,812683,,,2021-10-31,38042,"P.A. Trento, Italy"
Italy,2021-10-30,6554732,,,2021-10-31,38001,"Piemonte, Italy"
Italy,2021-10-30,6089224,,,2021-10-31,38016,"Puglia, Italy"
Italy,2021-10-30,2489218,,,2021-10-31,38020,"Sardegna, Italy"
Italy,2021-10-30,6722575,,,2021-10-31,38019,"Sicilia, Italy"
Italy,2021-10-30,5896470,,,2021-10-31,38009,"Toscana, Italy"
Italy,2021-10-30,1345786,,,2021-10-31,38010,"Umbria, Italy"
Italy,2021-10-30,176770,,,2021-10-31,38002,"Valle d'Aosta, Italy"
Italy,2021-10-30,7252116,,,2021-10-31,38005,"Veneto, Italy"
Italy,2021-10-30,89789034,,,2021-10-31,380,Italy
Jamaica,2021-10-30,911601,589641,375902,2021-10-31,388,Jamaica
Japan,2021-10-30,187865740,97711358,90154382,2021-10-31,392,Japan
Jordan,2021-10-30,7488912,3939861,3518827,2021-10-31,400,Jordan
Kazakhstan,2021-10-30,645467,8276713,7473451,2021-10-31,39801,"Aktobe, Kazakhstan"
Kazakhstan,2021-10-30,1543594,,,2021-10-31,39802,"Almaty, Kazakhstan"
Kazakhstan,2021-10-30,1935044,,,2021-10-31,39803,"Almaty City, Kazakhstan"
Kazakhstan,2021-10-30,568499,,,2021-10-31,39804,"Aqmola, Kazakhstan"
Kazakhstan,2021-10-30,455898,,,2021-10-31,39805,"Atyrau, Kazakhstan"
Kazakhstan,2021-10-30,1654965,,,2021-10-31,39806,"East Kazakhstan, Kazakhstan"
Kazakhstan,2021-10-30,972314,,,2021-10-31,39807,"Jambyl, Kazakhstan"
Kazakhstan,2021-10-30,315424,,,2021-10-31,39808,"Mangystau, Kazakhstan"
Kazakhstan,2021-10-30,485681,,,2021-10-31,39809,"North Kazakhstan, Kazakhstan"
Kazakhstan,2021-10-30,862450,,,2021-10-31,39810,"Nur-Sultan, Kazakhstan"
Kazakhstan,2021-10-30,614380,,,2021-10-31,39811,"Pavlodar, Kazakhstan"
Kazakhstan,2021-10-30,1064302,,,2021-10-31,39812,"Qaraghandy, Kazakhstan"
Kazakhstan,2021-10-30,634870,,,2021-10-31,39813,"Qostanay, Kazakhstan"
Kazakhstan,2021-10-30,661070,,,2021-10-31,39814,"Qyzylorda, Kazakhstan"
Kazakhstan,2021-10-30,1064423,,,2021-10-31,39815,"Shymkent, Kazakhstan"
Kazakhstan,2021-10-30,1851419,,,2021-10-31,39816,"Turkistan, Kazakhstan"
Kazakhstan,2021-10-30,452594,,,2021-10-31,39817,"West Kazakhstan, Kazakhstan"
Kazakhstan,2021-10-30,15782394,,,2021-10-31,398,Kazakhstan
Kenya,2021-10-30,5292312,3671133,1621179,2021-10-31,404,Kenya
Kiribati,2021-10-30,65279,54026,11253,2021-10-31,296,Kiribati
"Korea, South",2021-10-30,79796475,,,2021-10-31,410,"Korea, South"
Kosovo,2021-10-30,1542975,841282,724969,2021-10-31,383,Kosovo
Kuwait,2021-10-30,2668082,2668082,923307,2021-10-31,414,Kuwait
Kyrgyzstan,2021-10-30,1726706,978171,748241,2021-10-31,417,Kyrgyzstan
Laos,2021-10-30,4402770,3251958,2776646,2021-10-31,418,Laos
