Date,Close/Last,Volume,Open,High,Low
06/18/2020,$168.05,8583734,$164.72,$168.83,$164.31
06/17/2020,$163.83,5582620,$162.84,$164.9597,$161.66
06/16/2020,$161.22,6539467,$160.19,$162.83,$158.3
06/15/2020,$157.55,5117394,$152.63,$157.92,$152.22
06/12/2020,$155.26,7038068,$157.06,$157.21,$151.89
06/11/2020,$153.04,9041718,$158.34,$159.5,$152.915
06/10/2020,$159.91,5881831,$157.6,$160.89,$157.6
06/09/2020,$156.86,7265620,$155.79,$158.21,$155.5949
06/08/2020,$156.09,5494431,$154.28,$156.21,$153.11
06/05/2020,$156,8446143,$152.98,$156.34,$150
06/04/2020,$154.6,7554487,$156.7,$159.4799,$153.635
06/03/2020,$156.78,6732830,$157.49,$158.271,$155.12
06/02/2020,$157.49,6344432,$156,$157.6,$154.61
06/01/2020,$154.53,5658288,$154.9,$155.97,$153.05
05/29/2020,$155.01,10156090,$150.5,$155.33,$148.93
05/28/2020,$148.79,10050680,$144.73,$151.945,$144.51
05/27/2020,$145.96,9554775,$145.48,$146.4,$140.02
05/26/2020,$147,10267530,$154.12,$154.55,$146.29
05/22/2020,$150.86,5724145,$148.26,$151,$147.36
05/21/2020,$148.22,5612696,$150.58,$150.74,$148.04
05/20/2020,$150.94,7811268,$148,$151.08,$147.9
05/19/2020,$145.39,7779063,$146.75,$149.72,$145.22
05/18/2020,$146.24,8580542,$148.125,$149.18,$145.99
05/15/2020,$145.51,8361165,$142.9,$145.89,$141.63
05/14/2020,$144.41,9272877,$142.07,$144.7,$141.43
05/13/2020,$143.73,11142640,$140.2,$145.1,$139.61
05/12/2020,$141.03,9757599,$144,$145.65,$140.91
05/11/2020,$143.96,10273370,$142.96,$145.27,$142.18
05/08/2020,$144.96,13169420,$143.25,$146.4,$142.11
05/07/2020,$146.29,35487920,$139.92,$147.2,$139.28
05/06/2020,$128.31,14031240,$127.05,$129.59,$126.12
05/05/2020,$125.43,9241882,$124.94,$127.94,$124.85
05/04/2020,$123.66,7674351,$121.26,$124.18,$120.31
05/01/2020,$120.61,5613832,$119.85,$122.7,$119.43
04/30/2020,$123,7569776,$121.35,$123.45,$120.62
04/29/2020,$123.58,9891526,$119.3,$124.03,$118.645
04/28/2020,$116.14,9192284,$121.66,$122,$115.9029
04/27/2020,$120.53,6678219,$121.25,$122.387,$120.055
04/24/2020,$120.18,10680410,$115.47,$120.47,$115.4
04/23/2020,$115.24,7563183,$115.94,$118.385,$115
04/22/2020,$115.19,12879850,$110.29,$116,$109.91
04/21/2020,$107.54,11736610,$111.12,$112.85,$107.41
04/20/2020,$112.17,10730720,$110.9,$114.3,$110.025
04/17/2020,$111.85,11069780,$110.3,$112.12,$110.054
04/16/2020,$108.31,9575624,$109.5,$109.525,$106.57
04/15/2020,$107.95,7821377,$107.46,$109.09,$106.42
04/14/2020,$109.785,8417858,$109,$110.98,$107.93
04/13/2020,$105.98,7716160,$104.85,$106.29,$102.34
04/09/2020,$105.84,10894920,$105.63,$108.7,$104.78
04/08/2020,$105.06,9385890,$101.61,$105.505,$100.75
04/07/2020,$100.28,10291510,$105.255,$106.23,$99.9
04/06/2020,$101.67,11998990,$97.8,$102.5,$96.26
04/03/2020,$92.39,7699462,$92.79,$92.95,$89.88
04/02/2020,$93.52,7077181,$91.1,$94.6799,$90.92
04/01/2020,$91.38,9628376,$92.72,$94.67,$90.38
03/31/2020,$95.74,9882034,$96.38,$99.4314,$94.87
03/30/2020,$97.03,8948597,$95.5,$98.2599,$94.37
03/27/2020,$93.48,11311960,$97,$97.105,$93.06
03/26/2020,$100.63,9452863,$96.31,$100.93,$95.635
03/25/2020,$95.71,11814370,$97.43,$100.42,$95.27
03/24/2020,$97.29,13936470,$89.4,$98,$89.4
03/23/2020,$85.26,12969720,$86.29,$88.15,$82.07
03/20/2020,$86.68,14874410,$95.64,$96.23,$86.21
03/19/2020,$93.69,12181580,$91.56,$98.06,$87.04
03/18/2020,$91.46,16073260,$91.855,$95.1,$86.15
03/17/2020,$97.87,17969390,$94.5,$101.08,$90.52
03/16/2020,$92.72,16204940,$94,$103.155,$91.23
03/13/2020,$110.15,19170560,$100.52,$110.6,$99.78
03/12/2020,$96.96,20114390,$96.56,$104.78,$94.5
03/11/2020,$103.9,10761020,$106.65,$107.75,$101.98
03/10/2020,$109.74,11748490,$105.3,$109.74,$103.17
03/09/2020,$101.63,12458890,$102.72,$106.99,$99.71
03/06/2020,$110.89,8524269,$107.95,$111.57,$107.58
03/05/2020,$112.18,7671457,$112.03,$114.9,$111.24
03/04/2020,$115.3,8245198,$112.04,$115.39,$110.62
03/03/2020,$109.76,11912280,$112.82,$114.56,$108.26
03/02/2020,$112.86,13366970,$107.46,$113.05,$106.53
02/28/2020,$107.99,17215990,$104.26,$108.73,$103.72
02/27/2020,$107.84,15461900,$106.3,$112.05,$106.3
02/26/2020,$109.11,10306930,$109.81,$112.63,$108.6
02/25/2020,$109.66,13636130,$115.67,$116.415,$109.33
02/24/2020,$116.44,10139310,$114.29,$116.79,$113.52
02/21/2020,$119.49,5896230,$121.72,$121.85,$118.53
02/20/2020,$122.43,7212911,$123.86,$124.31,$120.4
02/19/2020,$123.91,4878649,$122.63,$124.45,$122.3
02/18/2020,$122.27,5085799,$122.58,$122.99,$121.68
02/14/2020,$122.99,5769897,$120.89,$123,$120.8
02/13/2020,$120.51,6066472,$118.04,$121.1,$117.8
02/12/2020,$118.56,6482283,$118.85,$119.91,$117.87
02/11/2020,$118.84,4677447,$120.76,$121,$118.4
02/10/2020,$120.06,4868408,$118.56,$120.15,$118.5
02/07/2020,$118.88,4166262,$119.6,$119.67,$118.41
02/06/2020,$119.89,4020286,$120.09,$120.6,$119.47
02/05/2020,$119.72,7595345,$121.2,$122.19,$118.891
02/04/2020,$120.08,7396789,$118.04,$120.34,$117.3
02/03/2020,$116.51,8236584,$114.3,$117.24,$114.05
01/31/2020,$113.89,9467156,$116.75,$117.32,$113.15
01/30/2020,$117.12,13653350,$112.79,$117.2,$112.42
01/29/2020,$116.66,9255661,$117.47,$117.53,$115.16
01/28/2020,$116.52,6432992,$115.83,$117.21,$114.7154
01/27/2020,$115.24,7002260,$113.63,$115.98,$112.31
01/24/2020,$116.98,7123969,$118.45,$119.6,$116.51
01/23/2020,$117.89,8533941,$117.4,$117.9398,$115.8
01/22/2020,$115.5,5305308,$116.73,$117.45,$115.47
01/21/2020,$116.15,8746199,$115.31,$116.39,$115.11
01/17/2020,$116.04,9730424,$116.45,$116.7,$115.47
01/16/2020,$115.4,4793197,$115.92,$116,$114.85
01/15/2020,$114.85,5955223,$115.14,$115.95,$114.61
01/14/2020,$114.64,7182707,$115.515,$115.59,$114.12
01/13/2020,$115.28,9652847,$113.98,$115.88,$113.86
01/10/2020,$112.93,6965689,$113.64,$113.71,$112.27
01/09/2020,$112.57,5950181,$112.99,$113.56,$111.59
01/08/2020,$111.82,8295189,$110.4,$112.64,$109.82
01/07/2020,$109.67,6916836,$111.5,$111.56,$109.53
01/06/2020,$110.17,6766627,$107.57,$110.22,$107.44
01/03/2020,$108.76,7099931,$109.49,$110.42,$108.76
01/02/2020,$110.75,7419283,$109.47,$111.21,$109.275
12/31/2019,$108.17,4080618,$107.54,$108.45,$107.2
12/30/2019,$107.97,3769715,$109.52,$109.6,$107.73
12/27/2019,$109.4,3390317,$110.167,$110.18,$108.9
12/26/2019,$109.75,4050317,$109.13,$109.75,$108.57
12/24/2019,$108.69,1679950,$108.64,$109.26,$108.38
12/23/2019,$108.61,4659074,$109.05,$109.45,$108.38
12/20/2019,$108.75,9831071,$109.28,$109.62,$108.13
12/19/2019,$108.88,6590055,$107.8,$108.94,$107.46
12/18/2019,$107.83,6478284,$108.86,$109.47,$107.76
12/17/2019,$108.46,8168386,$109.57,$109.6,$107.67
12/16/2019,$109.57,8466723,$108.4,$109.828,$108.35
12/13/2019,$107.65,7001186,$105.83,$107.905,$105.52
12/12/2019,$105.67,6380433,$105.21,$106.2199,$104.13
12/11/2019,$105.51,5782111,$103.72,$105.87,$103.5902
12/10/2019,$103.62,5316693,$103.77,$104.13,$103.26
12/09/2019,$103.78,5681147,$104.6,$105.1,$103.6
12/06/2019,$104.34,7018440,$104.79,$105.3435,$104.16
12/05/2019,$104.59,5637586,$105.45,$105.5,$104.11
12/04/2019,$105,7849569,$106.29,$106.29,$104.655
12/03/2019,$105.59,9062795,$105,$106.13,$104.51
12/02/2019,$106.21,7185204,$107.96,$108.49,$104.65
11/29/2019,$108.01,4439511,$107.97,$108.39,$106.9
11/27/2019,$107.75,7555124,$106.89,$108.24,$106.8
11/26/2019,$106.2,13150050,$104.8,$106.78,$104.5
11/25/2019,$104.45,8338769,$102.38,$104.57,$102.06
11/22/2019,$101.77,6448811,$102.92,$103.23,$100.72
11/21/2019,$102.55,7525120,$103,$104.47,$102.15
11/20/2019,$104.09,5962021,$105.22,$105.38,$103.12
11/19/2019,$104.95,7960162,$104.08,$106.17,$104.0076
11/18/2019,$103.66,4831599,$103.85,$104.2,$102.98
11/15/2019,$104.2,5640361,$104.35,$104.48,$103.105
11/14/2019,$103.73,4980344,$101.87,$103.85,$101.37
11/13/2019,$102.12,5329359,$102,$103.6,$101.63
11/12/2019,$102.03,6715166,$102.97,$103.09,$100.92
11/11/2019,$102.67,5391050,$101.04,$103.04,$100.66
11/08/2019,$101.42,5451433,$100.025,$101.71,$99.6
11/07/2019,$100.47,9088435,$100.94,$101.72,$100.29
11/06/2019,$100.63,7332216,$101.2,$101.34,$100.17
11/05/2019,$100.99,9236156,$103.05,$103.25,$100.285
11/04/2019,$102.81,5818361,$105.72,$105.76,$102.605
11/01/2019,$104.98,5489839,$104.7,$105.3,$103.93
10/31/2019,$104.1,7200513,$106.47,$106.5,$103.26
10/30/2019,$106.5,4204919,$105.29,$106.6,$103.96
10/29/2019,$105,5420866,$106.84,$107.02,$104.695
10/28/2019,$106.6,7004191,$107.99,$108.46,$106.45
10/25/2019,$107.19,12070920,$104.46,$107.49,$104.42
10/24/2019,$104.91,23817910,$106.075,$106.98,$103.19
10/23/2019,$96.64,17459600,$97.42,$97.6,$94.77
10/22/2019,$97.36,11384720,$101.36,$101.95,$97.115
10/21/2019,$101.44,6917672,$102.36,$102.73,$100.465
10/18/2019,$101.22,7261238,$103.92,$104.32,$100.75
10/17/2019,$103.63,4019239,$103.89,$104.34,$102.84
10/16/2019,$103.09,4363705,$103,$103.23,$101.9
10/15/2019,$103.59,4629287,$102.01,$103.66,$101.9
10/14/2019,$101.75,3817790,$101.59,$102.35,$101.3674
10/11/2019,$101.58,4788311,$101.78,$103.96,$101.47
10/10/2019,$100.54,4561588,$99.4,$101,$99.4
10/09/2019,$99.89,5038850,$99.44,$100.69,$99.385
10/08/2019,$99.33,7398352,$100.85,$101.15,$99.25
10/07/2019,$101.62,3829056,$102.11,$102.607,$101.52
10/04/2019,$102.79,5534673,$101.84,$102.98,$100.84
10/03/2019,$101.03,5343141,$99.54,$101.31,$98.61
10/02/2019,$99.73,8011727,$101.81,$101.83,$99.3601
10/01/2019,$102.53,5746364,$104,$104.6409,$102.23
09/30/2019,$103.59,7512787,$102.68,$104.07,$101.48
09/27/2019,$102.2,7189838,$104.87,$105.17,$101.1
09/26/2019,$104.55,4780793,$104.43,$104.87,$103.22
09/25/2019,$104.14,5523936,$103.34,$104.4626,$101.54
09/24/2019,$103.69,6444130,$105.41,$106.1,$102.73
09/23/2019,$105.11,3396306,$104.73,$105.32,$104.35
09/20/2019,$104.64,10707880,$104.71,$105.46,$103.91
09/19/2019,$106.12,5247013,$105.64,$107.02,$105.6
09/18/2019,$105.6,6685977,$107.78,$107.8,$103.73
09/17/2019,$107.5,4115933,$106.81,$107.8945,$106.46
09/16/2019,$106.52,5215635,$106.13,$108.01,$105.99
09/13/2019,$107,8390194,$106.66,$107.29,$105.25
09/12/2019,$107.1,11585350,$105.71,$107.915,$105.49
09/11/2019,$104.02,7006282,$104.15,$104.48,$103.11
09/10/2019,$103.05,13428040,$104.77,$104.95,$101.31
09/09/2019,$105.43,10958990,$110.62,$110.77,$103.9
09/06/2019,$110.05,4676035,$111.66,$111.67,$109.62
09/05/2019,$111.46,5348782,$110,$111.63,$109.51
09/04/2019,$108.73,3691497,$107.75,$109.235,$107.29
09/03/2019,$106.75,4038074,$107.92,$108.86,$106.46
08/30/2019,$109.05,3958699,$110.13,$110.97,$108.54
08/29/2019,$109.21,3931033,$108.96,$109.76,$108.78
08/28/2019,$107.47,3256235,$106.71,$107.63,$105.35
08/27/2019,$107.45,4938397,$108.39,$108.72,$106.95
08/26/2019,$107.66,3669041,$107.11,$107.83,$106.29
08/23/2019,$106.04,7457331,$108.93,$110.14,$105.51
08/22/2019,$108.77,3864359,$110.08,$110.29,$107.65
08/21/2019,$109.82,5416562,$108.54,$110.02,$108.3975
08/20/2019,$107.37,4359576,$107.91,$108.58,$107.02
08/19/2019,$107.67,5721282,$108,$108.44,$106.83
08/16/2019,$106.16,5989174,$106.08,$106.61,$105.55
08/15/2019,$104.95,7049233,$103.9,$105.79,$103.13
08/14/2019,$103.27,9538834,$104.17,$105.13,$102.44
08/13/2019,$106.04,9909591,$103.39,$106.7,$102.6801
08/12/2019,$102.72,7897875,$104.01,$104.3804,$102.21
08/09/2019,$104.82,7777343,$106.4,$106.52,$104.45
08/08/2019,$106.79,7814988,$107.35,$108.14,$106.08
08/07/2019,$106.63,7622015,$104.06,$107.16,$103.3
08/06/2019,$105.03,7740468,$105,$106,$104.48
08/05/2019,$103.6,11745390,$103.76,$105.39,$102.41
08/02/2019,$107.09,10466910,$109.47,$109.65,$105.83
08/01/2019,$110.8,9436130,$110.45,$112.4496,$109.665
07/31/2019,$110.4,10096160,$112.2,$112.3,$109.43
07/30/2019,$112.04,8456015,$110.79,$112.29,$108.77
07/29/2019,$111.45,13820210,$113.5,$114.28,$111.22
07/26/2019,$115.49,7995933,$115.71,$116.35,$114.34
07/25/2019,$115.12,19417200,$116.75,$117.55,$113.23
07/24/2019,$121.3,8969808,$120,$121.33,$118.93
07/23/2019,$120.22,5016048,$119.42,$120.27,$118.695
07/22/2019,$118.69,5677409,$118.99,$119.2098,$118.12
07/19/2019,$118.63,4916241,$120.74,$121.36,$118.6
07/18/2019,$119.87,4440672,$118.99,$120.8,$118.63
07/17/2019,$118.81,4627478,$119.65,$119.99,$118.8
07/16/2019,$119.71,4006838,$121.1,$121.48,$119.53
07/15/2019,$120.9,3721345,$120.77,$121.04,$119.8
07/12/2019,$120.12,4540257,$120.92,$121,$119.31
07/11/2019,$120.65,4999657,$120.17,$120.75,$119.24
07/10/2019,$119.64,5879661,$119.11,$120.2,$118.78
07/09/2019,$118.37,4739005,$116.37,$118.62,$116.25
07/08/2019,$116.95,4983572,$116.34,$117.225,$115.1401
07/05/2019,$117.16,3801715,$116.54,$117.4,$114.69
07/03/2019,$117.68,3288929,$116.88,$117.72,$116.06
07/02/2019,$116.17,4155388,$115.18,$116.2,$114.58
07/01/2019,$115.03,5709683,$116.72,$116.75,$114.35
06/28/2019,$114.46,6679793,$114.24,$114.62,$113.33
06/27/2019,$113.67,5139346,$114.51,$114.87,$113.08
06/26/2019,$114.15,4637342,$115.7,$116.38,$114.115
06/25/2019,$114.44,5395305,$116.58,$116.96,$113.39
06/24/2019,$116.5,3369867,$116.51,$116.7731,$115.66
06/21/2019,$116.21,10651530,$116.08,$117.28,$115.97
06/20/2019,$118.79,5437516,$118.85,$119.95,$117.84
06/19/2019,$117.14,5165966,$116,$117.34,$115.22
06/18/2019,$115.98,6793322,$118.6,$118.646,$115.84
06/17/2019,$117.16,4621594,$116.58,$117.335,$116.37
06/14/2019,$116.17,4241994,$115.91,$116.73,$115.27
06/13/2019,$115.72,4089424,$114.82,$115.82,$114.59
06/12/2019,$114.5,3914615,$114.59,$114.89,$113.4702
06/11/2019,$114.6,5038942,$116.97,$117.45,$113.295
06/10/2019,$115.62,6483553,$115.1,$117.35,$114.85
06/07/2019,$114.02,5916410,$112.3,$115.14,$112.08
06/06/2019,$111.78,4743958,$111.11,$112.04,$110.27
06/05/2019,$110.77,6220170,$110.04,$110.88,$109.46
06/04/2019,$108.73,7280429,$106.83,$108.83,$105.78
06/03/2019,$105.52,11261210,$111.09,$111.09,$103.96
05/31/2019,$109.75,4913455,$110.33,$110.8,$108.74
05/30/2019,$111.41,3871752,$110.64,$111.57,$110.09
05/29/2019,$110.08,8166166,$110.75,$110.97,$109.31
05/28/2019,$111.74,6568269,$110.57,$113.14,$110.5
05/24/2019,$109.85,4832620,$110.84,$111.24,$109.46
05/23/2019,$109.9,7183631,$111.47,$111.71,$109.06
05/22/2019,$112.47,3092002,$112.28,$113.96,$112.21
05/21/2019,$112.43,4001417,$112.67,$113.12,$111.6855
05/20/2019,$112.15,3631596,$111.97,$113.31,$111.23
05/17/2019,$112.8,4512583,$113.07,$114.25,$112.2421
05/16/2019,$113.87,6031779,$111.2,$114.66,$111.16
05/15/2019,$111.5,5315281,$108.59,$111.93,$108.31
05/14/2019,$109.09,4559662,$107.56,$110.4,$107.35
05/13/2019,$106.83,5657900,$107.6,$108.63,$106.52
05/10/2019,$110.41,3750890,$109.22,$110.68,$107.46
05/09/2019,$109.73,4657418,$108.1,$110.1325,$107.2476
05/08/2019,$109.07,4118033,$108.58,$109.88,$108.15
05/07/2019,$108.95,6178708,$110.17,$110.17,$107.64
05/06/2019,$110.85,4722565,$109.44,$111.12,$108.58
05/03/2019,$111.96,4660901,$110.57,$112.12,$110.25
05/02/2019,$109.7,5272425,$110.6,$111.16,$108.91
05/01/2019,$110.94,5444708,$113.21,$113.69,$110.92
04/30/2019,$112.77,6486363,$112.44,$113.22,$111.2
04/29/2019,$112.44,6938369,$110.7,$113,$110.44
04/26/2019,$110.56,7632454,$109.72,$110.57,$107.88
04/25/2019,$110.22,10805270,$108.52,$110.92,$108.52
04/24/2019,$107.22,9483312,$107.11,$108.39,$106.4196
04/23/2019,$106.9,8541056,$107.1,$107.51,$106.4401
04/22/2019,$106.81,6407536,$106.79,$107.18,$106.02
04/18/2019,$107.36,10219250,$108.36,$108.45,$105.08
04/17/2019,$108.81,5353702,$107.805,$108.86,$107.25
04/16/2019,$108.2,3764179,$108.8,$108.8,$107.58
04/15/2019,$108.14,4480095,$108.58,$109,$107.31
04/12/2019,$108.48,6997307,$107.03,$108.54,$106.41
04/11/2019,$106.46,7670261,$107.51,$107.74,$105.91
04/10/2019,$107.51,6533201,$107.15,$107.77,$106.39
04/09/2019,$106.93,7216306,$106.06,$107.51,$105.83
04/08/2019,$106.57,9261395,$105.66,$107,$104.67
04/05/2019,$105.73,8572842,$104.84,$105.8,$104.62
04/04/2019,$104.46,7785923,$104.7,$104.97,$102.65
04/03/2019,$104.69,5441905,$105.91,$105.97,$104.49
04/02/2019,$105.23,4170725,$105.76,$105.76,$104.66
04/01/2019,$105.55,5898878,$104.99,$105.76,$103.85
03/29/2019,$103.84,5622643,$104.52,$104.7,$103.46
03/28/2019,$103.86,4465807,$103.45,$104.01,$102.67
03/27/2019,$103.07,5440007,$103.2,$104.17,$101.74
03/26/2019,$103.15,4497086,$102.34,$103.285,$101.75
03/25/2019,$101.55,5037028,$100.94,$102.18,$100.51
03/22/2019,$101.27,7193181,$103.87,$104,$101.25
03/21/2019,$104.15,7213853,$102.15,$104.56,$102.085
03/20/2019,$102.31,6459932,$101.45,$103.05,$100.84
03/19/2019,$101.54,6867244,$100.6,$101.685,$100.6
03/18/2019,$100.27,5555871,$101.21,$101.83,$99.37
03/15/2019,$100.73,10959610,$99.4,$101.2599,$99.33
03/14/2019,$99.03,5341877,$99.46,$99.67,$98.93
03/13/2019,$99.31,9353103,$98.2,$100.5901,$98.14
03/12/2019,$97.5,5624313,$98,$98.08,$96.9
03/11/2019,$97.45,5335368,$96.01,$97.57,$95.9539
03/08/2019,$95.69,4577365,$95.04,$95.77,$94.51
03/07/2019,$96.21,6169762,$96.17,$96.75,$95.3
03/06/2019,$96.46,3169691,$96.52,$97.28,$95.91
03/05/2019,$96.53,6299881,$96.65,$97.14,$96.15
03/04/2019,$96.57,7854547,$98.03,$98.5,$95.34
03/01/2019,$98.8,5410186,$98.92,$99.45,$98.34
02/28/2019,$98.07,5982380,$97.66,$98.525,$97.08
02/27/2019,$97.86,5563383,$96.11,$98.04,$95.93
02/26/2019,$96.59,5591509,$96.34,$96.82,$95.53
02/25/2019,$96.7,7236238,$96.07,$97.3038,$96
02/22/2019,$95.98,4897603,$95.24,$96,$95.07
02/21/2019,$94.96,5857774,$94.72,$95.51,$94.33
02/20/2019,$94.73,7843381,$95,$95.72,$93.98
02/19/2019,$95.02,8091489,$94.45,$95.3,$94.06
02/15/2019,$94.91,6021971,$95,$95.43,$94.45
02/14/2019,$94.42,6561949,$93.65,$94.99,$93.1
02/13/2019,$94.01,8001943,$94.59,$96.04,$93.844
02/12/2019,$94.38,7316617,$93.44,$94.51,$93.2
02/11/2019,$92.69,6389680,$92.25,$93.75,$92.15
02/08/2019,$91.87,6828983,$90.02,$91.91,$90
02/07/2019,$90.85,6933296,$91.11,$91.71,$90.01
02/06/2019,$92.25,5938231,$90.8,$92.29,$90.19
02/05/2019,$92.27,5524145,$91.91,$92.35,$91.36
02/04/2019,$91.66,7068584,$89.88,$92.12,$89.71
02/01/2019,$90.01,10513350,$88.36,$90.5,$88.25
01/31/2019,$88.76,23703110,$89.02,$90.09,$86.62
01/30/2019,$92.42,11172470,$92.02,$93.34,$90.9
01/29/2019,$91.12,6390622,$92.33,$92.85,$90.57
01/28/2019,$92.3,7359613,$93.3,$93.42,$90.69
01/25/2019,$94.28,11657920,$93.05,$94.58,$92.69
01/24/2019,$92.2,9616352,$90.67,$92.99,$90.55
01/23/2019,$90.5,5555563,$90.74,$91.17,$89.57
01/22/2019,$89.94,7628665,$90.33,$90.97,$89.09
01/18/2019,$91.12,11907460,$91.35,$91.44,$89.78
01/17/2019,$90.4,10249410,$90.25,$90.87,$89.81
01/16/2019,$90.55,8456861,$91.72,$92.35,$90.21
01/15/2019,$91.6,10368870,$90.64,$91.91,$90.19
01/14/2019,$90.43,5998429,$89.96,$90.81,$89.55
01/11/2019,$90.65,7309020,$90.11,$91.1442,$90.1
01/10/2019,$90.7,7302487,$89.1,$90.79,$87.918
01/09/2019,$89.55,9557995,$88.81,$90.315,$88.5
01/08/2019,$88.7,8171074,$88.11,$88.895,$87.69
01/07/2019,$86.93,10858530,$86.42,$87.55,$86.02
01/04/2019,$86.27,9026505,$83.71,$86.91,$83.37
01/03/2019,$82.09,9560518,$84.36,$84.75,$81.91
01/02/2019,$85.75,9772514,$82.38,$86.2,$82.24
12/31/2018,$84.09,7247348,$84.24,$84.48,$82.55
12/28/2018,$83.26,6847540,$85,$85.23,$82.34
12/27/2018,$84.31,7843088,$81.33,$84.36,$80.24
12/26/2018,$82.8,10909130,$77.7,$82.8,$77.65
12/24/2018,$77.06,6800483,$77.48,$79.3199,$76.7
12/21/2018,$78.14,17060140,$82.81,$83.77,$77.69
12/20/2018,$82.44,12433090,$83.78,$84.87,$80.82
12/19/2018,$84.03,11153480,$85.63,$87.8,$82.93
12/18/2018,$85.51,8995587,$84.7,$86.37,$84.62
12/17/2018,$84.1,8259127,$85.69,$86.3,$83.3508
12/14/2018,$85.92,6525496,$86.38,$87.94,$85.42
12/13/2018,$87.56,8147021,$87.73,$88.71,$86.41
12/12/2018,$86.5,10305710,$86.84,$88.46,$86.5
12/11/2018,$85.51,8074334,$86.01,$86.9,$84.56
12/10/2018,$84.93,9299871,$83.25,$85.5,$82.76
12/07/2018,$82.77,7882044,$84.96,$85.99,$81.97
12/06/2018,$85.82,10131680,$81.82,$85.86,$81.29
12/04/2018,$84.19,8153427,$87.24,$88.47,$84.02
12/03/2018,$87.98,10748680,$87.29,$88.84,$87.19
11/30/2018,$85.81,11265370,$84.39,$85.86,$83.66
11/29/2018,$84.26,6426639,$85.37,$85.675,$83.79
11/28/2018,$85.98,9239686,$82.27,$86,$81.9496
11/27/2018,$81.97,5331039,$81,$82,$80.205
11/26/2018,$80.86,9108401,$78.97,$80.98,$78.86
11/23/2018,$77.95,3066853,$78.09,$79.71,$77.9
11/21/2018,$79.12,8484901,$79.09,$79.89,$77.635
11/20/2018,$77.76,14101800,$77,$79.08,$75.47
11/19/2018,$80.13,11366300,$84.77,$85.19,$79.9
11/16/2018,$85.06,7509491,$86,$86.72,$84.83
11/15/2018,$86.74,9871458,$83.79,$87.09,$83.6
11/14/2018,$84.05,6674652,$84.98,$85.14,$83.07
11/13/2018,$83.78,4691340,$84.12,$85.229,$83.16
11/12/2018,$83.78,6216867,$86.17,$86.65,$83.3
11/09/2018,$86.76,9104392,$88.45,$88.45,$85.55
11/08/2018,$89.04,7538931,$87.7,$89.06,$87.68
11/07/2018,$88.23,8668745,$85.86,$88.49,$85.73
11/06/2018,$84.69,4612597,$84.1,$85.31,$83.72
11/05/2018,$84.05,4556449,$83.33,$84.25,$82.25
11/02/2018,$83.51,6963557,$85.46,$86.104,$82.65
11/01/2018,$85.04,5918517,$84.18,$85.15,$83.57
10/31/2018,$84.19,11127410,$82.37,$85.35,$82.3
10/30/2018,$80.9,12909200,$80.33,$81.96,$79.42
10/29/2018,$81.15,12773250,$84.74,$85.24,$78.99
10/26/2018,$83.37,13964000,$83.22,$85.66,$82.18
10/25/2018,$85.96,9047640,$84.24,$86.51,$83.56
10/24/2018,$83.09,14721640,$87.04,$87.69,$83.01
10/23/2018,$87.57,14705170,$83.2,$87.8,$82.99
10/22/2018,$85.43,11168960,$84.86,$86.23,$83.5711
10/19/2018,$84.78,34136940,$83.75,$86.17,$82.92
10/18/2018,$77.48,19153230,$80.17,$80.44,$77.36
10/17/2018,$80.09,10007040,$81.19,$81.39,$79.5
10/16/2018,$80.61,10044470,$78.85,$80.91,$78.46
10/15/2018,$77.23,8430632,$78.88,$79.14,$77.22
10/12/2018,$79.03,13965220,$79.12,$79.6,$77.79
10/11/2018,$75.9,20973840,$76.81,$77.785,$74.66
10/10/2018,$75.45,16876740,$79.61,$79.91,$75.32
10/09/2018,$80.03,9331273,$80.65,$81.84,$79.44
10/08/2018,$80.55,16858570,$82.62,$82.89,$78.65
10/05/2018,$83.18,10734370,$84.21,$84.84,$82.32
10/04/2018,$84.34,9077383,$86.39,$86.5,$83.54
10/03/2018,$87.15,6623247,$87.4,$87.95,$86.37
10/02/2018,$86.68,6486892,$87.27,$87.35,$85.83
10/01/2018,$87.55,9124656,$88.13,$88.8,$87.4
09/28/2018,$87.84,7916097,$88.79,$89.045,$87.6
09/27/2018,$88.99,6984949,$90.61,$90.7,$88.86
09/26/2018,$89.85,5841329,$90.34,$90.93,$89.7
09/25/2018,$90.04,5162053,$89.62,$90.38,$89.2748
09/24/2018,$89.62,8094063,$89.95,$90.26,$88.26
09/21/2018,$90.62,25250500,$91.05,$92,$90.42
09/20/2018,$90.6,6560793,$89.84,$90.78,$89.185
09/19/2018,$89.31,5410927,$90.1,$90.7399,$88.2382
09/18/2018,$89.72,5708757,$88.71,$90.09,$88.71
09/17/2018,$88.68,9271750,$90.66,$91.3,$88.51
09/14/2018,$90.78,9196091,$92.25,$92.68,$90.68
09/13/2018,$92.19,8052838,$92.6,$93.7,$92.06
09/12/2018,$92.4,7187856,$91.53,$92.46,$90.21
09/11/2018,$91.43,7320578,$89.83,$91.71,$89.035
09/10/2018,$89.8,5315107,$89.43,$89.99,$88.56
09/07/2018,$88.82,5633200,$88.13,$89.68,$87.39
09/06/2018,$89,6840267,$89.18,$89.555,$88.06
09/05/2018,$89.05,10165090,$92.98,$93,$88.7
09/04/2018,$93.07,6452971,$91.94,$93.44,$91.62
08/31/2018,$92.33,4865101,$91.84,$92.74,$91.8
